image_path,room_type
data/dataset_train/dataset_train/transitional/transitional_698.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_854.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_868.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_883.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_129.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_897.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_667.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_101.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_115.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_673.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_85.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_91.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_459.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_46.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_303.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_465.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_471.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_317.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_470.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_316.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_302.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_47.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_464.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_458.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_90.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_84.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_114.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_100.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_128.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_896.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_869.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_841.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_712.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_921.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_935.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_504.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_262.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_276.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_510.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_538.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_289.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_248.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_506.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_512.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_274.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_937.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_704.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_857.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_843.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_894.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_658.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_670.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_116.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_664.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_92.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_79.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_314.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_51.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_472.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_466.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_45.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_300.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_467.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_301.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_44.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_50.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_315.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_473.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_78.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_329.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_87.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_93.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_498.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_103.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_881.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_659.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_895.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_842.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_856.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_711.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_705.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_739.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_513.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_275.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_261.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_249.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_265.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_271.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_259.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_926.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_715.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_729.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_852.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_113.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_675.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_885.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_97.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_83.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_488.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_477.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_311.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_54.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_40.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_305.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_463.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_68.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_339.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_338.jpg,dining room
data/dataset_train/dataset_train/transitional/transitional_69.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_304.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_41.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_462.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_476.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_55.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_310.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_489.jpg,dining room
data/dataset_train/dataset_train/transitional/transitional_82.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_96.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_884.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_890.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_660.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_106.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_112.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_674.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_853.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_728.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_714.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_933.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_927.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_258.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_270.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_516.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_502.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_264.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_514.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_272.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_266.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_500.jpg,dining room
data/dataset_train/dataset_train/transitional/transitional_919.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_925.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_879.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_845.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_851.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_689.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_104.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_662.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_676.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_110.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_886.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_892.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_460.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_306.jpg,living room
data/dataset_train/dataset_train/transitional/transitional_312.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_57.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_474.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_448.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_449.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_313.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_475.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_461.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_95.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_81.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_893.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_139.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_111.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_105.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_688.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_844.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_878.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_703.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_717.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_924.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_930.jpg,bathroom
data/dataset_train/dataset_train/transitional/transitional_529.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_501.jpg,home office
data/dataset_train/dataset_train/transitional/transitional_515.jpg,kitchen
data/dataset_train/dataset_train/transitional/transitional_273.jpg,bedroom
data/dataset_train/dataset_train/transitional/transitional_298.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_408.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_434.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_352.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_391.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_385.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_178.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_636.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_144.jpg,living room
data/dataset_train/dataset_train/mediterranean/mediterranean_811.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_805.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_193.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_27.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_839.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_187.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_742.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_756.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_965.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_971.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_959.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_781.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_795.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_568.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_540.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_554.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_583.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_597.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_596.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_582.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_233.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_555.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_541.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_227.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_569.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_794.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_958.jpg,living room
data/dataset_train/dataset_train/mediterranean/mediterranean_970.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_964.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_757.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_743.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_186.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_192.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_26.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_804.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_810.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_623.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_151.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_637.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_179.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_390.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_347.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_421.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_435.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_353.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_409.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_379.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_345.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_351.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_437.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_386.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_392.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_609.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_147.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_621.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_635.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_153.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_806.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_812.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_18.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_184.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_30.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_24.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_769.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_741.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_972.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_966.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_796.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_782.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_219.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_231.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_225.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_543.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_594.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_581.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_595.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_224.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_542.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_556.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_230.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_218.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_783.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_797.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_967.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_973.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_740.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_768.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_185.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_31.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_19.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_813.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_634.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_146.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_393.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_387.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_350.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_436.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_422.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_344.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_378.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_340.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_426.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_432.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_354.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_368.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_383.jpg,living room
data/dataset_train/dataset_train/mediterranean/mediterranean_397.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_624.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_142.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_618.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_35.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_181.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_195.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_21.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_803.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_817.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_750.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_744.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_778.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_977.jpg,living room
data/dataset_train/dataset_train/mediterranean/mediterranean_234.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_552.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_546.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_220.jpg,dining room
data/dataset_train/dataset_train/mediterranean/mediterranean_208.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_591.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_584.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_590.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_209.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_547.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_221.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_235.jpg,dining room
data/dataset_train/dataset_train/mediterranean/mediterranean_553.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_786.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_792.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_745.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_751.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_816.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_802.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_194.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_20.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_180.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_619.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_157.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_631.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_625.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_143.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_396.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_382.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_369.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_433.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_355.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_341.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_427.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_357.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_425.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_343.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_419.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_394.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_380.jpg,living room
data/dataset_train/dataset_train/mediterranean/mediterranean_141.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_627.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_169.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_22.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_196.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_182.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_36.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_814.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_747.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_753.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_784.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_948.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_974.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_545.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_551.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_237.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_579.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_593.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_578.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_550.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_236.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_222.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_544.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_975.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_961.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_791.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_785.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_752.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_746.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_801.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_815.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_183.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_37.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_829.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_23.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_168.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_140.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_632.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_154.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_381.jpg,bedroom
data/dataset_train/dataset_train/mediterranean/mediterranean_395.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_418.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_424.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_342.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_356.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_430.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_319.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_457.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_443.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_325.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_494.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_480.jpg,kitchen
data/dataset_train/dataset_train/mediterranean/mediterranean_669.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_133.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_127.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_899.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_641.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_93.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_78.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_872.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_866.jpg,bathroom
data/dataset_train/dataset_train/mediterranean/mediterranean_696.jpg,home office
data/dataset_train/dataset_train/mediterranean/mediterranean_44.jpg,home office
